Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
Ethereum,ETH,22-01-2019,119.6643423,114.6766794,117.1107562,118.7475509,2552507405,12410972241
Ethereum,ETH,23-01-2019,119.4227976,116.3766471,118.7138169,117.4526092,2556952198,12277481872
Ethereum,ETH,24-01-2019,118.032107,116.0067985,117.462785,117.3628864,2520843420,12269992351
Ethereum,ETH,25-01-2019,117.8029961,115.8301526,117.5949523,116.3783436,2606881898,12168932300
Ethereum,ETH,26-01-2019,118.0841165,115.9805745,116.3735263,116.4887385,2412181169,12182338148
Ethereum,ETH,27-01-2019,116.6854083,113.4052919,116.5103149,113.4052919,2775888287,11861671822
Ethereum,ETH,28-01-2019,113.6882287,103.3364656,113.2852321,106.5899768,3366895505,11150461958
Ethereum,ETH,29-01-2019,107.1657879,103.9992313,106.7219534,105.5982138,2900418606,11048347342
Ethereum,ETH,30-01-2019,109.4529823,104.8437922,105.4072046,108.9075398,2874370355,11396282341
Ethereum,ETH,31-01-2019,110.4583583,106.5253534,108.900771,107.0610131,2828796031,11204735502
Ethereum,ETH,01-02-2019,108.6387069,105.0465,107.1476837,107.6097869,2541271519,11263815610
Ethereum,ETH,02-02-2019,110.6538777,106.7640191,107.4664134,110.4302619,2385157838,11560765573
Ethereum,ETH,03-02-2019,110.8273526,106.5639854,110.490318,107.4926715,2519334757,11254870706
Ethereum,ETH,04-02-2019,108.7010353,107.0674205,107.6258215,107.8216034,2491888675,11290969364
Ethereum,ETH,05-02-2019,108.1347876,106.9098949,107.6281661,107.4435202,2515863999,11253035388
Ethereum,ETH,06-02-2019,107.5693018,102.9345607,107.5693018,104.9192899,2593048199,10990266833
Ethereum,ETH,07-02-2019,106.058875,104.4091339,104.8357773,104.5352986,2326764622,10951652648
Ethereum,ETH,08-02-2019,119.8058126,104.1944365,104.6450471,119.2677489,3656841347,12496945336
Ethereum,ETH,09-02-2019,120.689734,118.0004008,119.2141123,119.4308833,2884650400,12515870173
Ethereum,ETH,10-02-2019,124.853626,117.1057761,119.4089643,124.8064849,3148766590,13080881910
Ethereum,ETH,11-02-2019,124.8715336,120.3117499,124.8715336,121.298396,3222473887,12714795026
Ethereum,ETH,12-02-2019,123.4683005,119.6000255,121.1785764,122.5722911,3149576429,12849965121
Ethereum,ETH,13-02-2019,125.5506978,121.6124993,122.5442873,122.5536026,3386585799,12849605819
Ethereum,ETH,14-02-2019,124.4519886,121.3348893,122.416987,121.3902037,3331701628,12729213675
Ethereum,ETH,15-02-2019,123.6601257,121.3719147,121.4536948,122.1003874,3021741615,12805280766
Ethereum,ETH,16-02-2019,124.1348109,122.295306,122.3964554,123.2602131,2905833287,12928550184
Ethereum,ETH,17-02-2019,134.4600986,123.0916099,123.1820834,133.598883,4236081130,14014695490
Ethereum,ETH,18-02-2019,147.6865878,133.0019404,133.0325487,146.098371,5387525773,15327852479
Ethereum,ETH,19-02-2019,149.9299777,145.1284669,146.3988195,145.3461836,5310842625,15250901019
Ethereum,ETH,20-02-2019,149.554344,142.5021266,145.1727232,149.554344,4500094965,15694462393
Ethereum,ETH,21-02-2019,149.3523266,144.563818,149.3523266,146.1308443,3995766856,15337145738
Ethereum,ETH,22-02-2019,149.2686169,145.206541,146.0732569,149.0924543,3731099284,15649961167
Ethereum,ETH,23-02-2019,159.1258703,147.3310602,148.676622,158.7954298,4519468458,16670632412
Ethereum,ETH,24-02-2019,165.5496275,135.8526536,158.9024094,135.8526536,5957715043,14263873721
Ethereum,ETH,25-02-2019,142.5255692,135.483837,135.4997269,139.8228555,4914392068,14682597926
Ethereum,ETH,26-02-2019,139.9764393,136.5796109,139.6460946,138.089682,3791292839,14502464167
Ethereum,ETH,27-02-2019,141.3362299,131.6029222,138.0295745,136.1259545,4469776860,14298070644
Ethereum,ETH,28-02-2019,138.8471332,135.6575941,136.2830799,136.746252,4535438953,14365118213
Ethereum,ETH,01-03-2019,138.9952725,136.4347896,136.8362397,136.4436228,3756124824,14335957425
Ethereum,ETH,02-03-2019,137.184804,132.4363816,136.3500822,134.2069553,3747176425,14103698392
Ethereum,ETH,03-03-2019,135.8492852,131.3288636,134.7861227,132.2494171,3454374053,13900679027
Ethereum,ETH,04-03-2019,132.7291347,125.4027048,132.1578756,127.7741213,4008171341,13432896659
Ethereum,ETH,05-03-2019,138.2299732,126.7352958,127.7929537,137.8223848,4764849990,14492117352
Ethereum,ETH,06-03-2019,139.9688186,136.1459222,137.958744,138.7893541,4589054219,14590867639
Ethereum,ETH,07-03-2019,140.8578809,137.2731376,138.9423765,138.0345024,4339206292,14513398954
Ethereum,ETH,08-03-2019,139.4990956,133.5576979,138.3113607,135.127075,4678816794,14209542041
Ethereum,ETH,09-03-2019,139.1194099,134.6771189,134.8875519,137.9653356,5011918715,14509873018
Ethereum,ETH,10-03-2019,138.2703049,135.6856889,138.1804989,136.7586831,4578438499,14384860876
Ethereum,ETH,11-03-2019,137.3534147,133.1028029,136.849535,133.8340316,4689807419,14079044648
Ethereum,ETH,12-03-2019,135.273466,130.9441497,134.0128407,134.4428887,4709988000,14144929392
Ethereum,ETH,13-03-2019,134.6117779,132.7197215,134.6117779,133.2630762,4265162099,14022610219
Ethereum,ETH,14-03-2019,135.1808528,132.7500693,133.2039012,133.7115998,4476532147,14071628064
Ethereum,ETH,15-03-2019,138.3951376,133.5671524,133.5671524,137.6917838,4506861856,14492364551
Ethereum,ETH,16-03-2019,144.5584419,137.9119599,137.9119599,142.3981758,4839003569,14989691491
Ethereum,ETH,17-03-2019,142.371913,139.3235115,142.2382916,140.0005495,3827157729,14739201597
Ethereum,ETH,18-03-2019,142.267217,138.8415604,140.1048591,139.3746006,4551739879,14675181094
Ethereum,ETH,19-03-2019,140.989055,139.1430179,139.2540137,140.5191992,4251488129,14797612389
Ethereum,ETH,20-03-2019,140.9455719,138.3070301,140.4847104,140.6863617,4664134462,14817151375
Ethereum,ETH,21-03-2019,141.0032323,135.8554287,140.4784869,136.6360607,5087247796,14392427839
Ethereum,ETH,22-03-2019,138.7942983,136.2286099,136.5622624,137.181435,4490899266,14451740115
Ethereum,ETH,23-03-2019,139.3853918,136.9120244,137.0398735,138.2398746,4436568613,14565143357
Ethereum,ETH,24-03-2019,138.3756077,136.3137556,138.3153517,136.9869252,4266845458,14434995337
Ethereum,ETH,25-03-2019,137.6953432,133.4901575,137.081359,135.0310275,4480516753,14230733149
Ethereum,ETH,26-03-2019,135.4603529,133.7573444,135.0543259,135.4603529,4499271679,14277816266
Ethereum,ETH,27-03-2019,141.0754746,135.3416642,135.4543674,140.9881575,5228240093,14862394451
Ethereum,ETH,28-03-2019,141.0079397,138.4251646,141.0058472,139.4164776,4163212475,14698609599
Ethereum,ETH,29-03-2019,142.5492327,138.0451078,139.3432071,142.4974171,5125602702,15025361637
Ethereum,ETH,30-03-2019,149.6132292,141.0317438,142.3591437,142.0926806,5144662127,14984615423
Ethereum,ETH,31-03-2019,142.1892064,140.6973779,142.1392205,141.5140941,4249050197,14925533137
Ethereum,ETH,01-04-2019,142.7339964,140.7375591,141.4654835,141.8303243,4611999536,14960828861
Ethereum,ETH,02-04-2019,165.2268272,141.6364553,141.8395214,163.9617418,9826645698,17297572365
Ethereum,ETH,03-04-2019,178.3220573,157.3221441,164.0086344,161.4588013,10622456246,17035703564
Ethereum,ETH,04-04-2019,164.9292132,155.2411107,161.431761,158.0525378,7953123529,16678477300
Ethereum,ETH,05-04-2019,167.220384,157.4439491,158.0200077,165.5148459,7531316908,17468192986
Ethereum,ETH,06-04-2019,172.5157695,161.7994648,165.5112395,165.947208,7167016221,17516082778
Ethereum,ETH,07-04-2019,175.2131711,164.932096,165.9772415,174.5316474,7596176020,18424576820
Ethereum,ETH,08-04-2019,184.3778488,174.1609894,174.4496691,180.2588154,9304964610,19031640376
Ethereum,ETH,09-04-2019,180.2542321,175.0917563,180.2221291,176.1145745,7632529578,18596496042
Ethereum,ETH,10-04-2019,183.1342735,175.230372,176.067842,177.3374765,7856924879,18728058767
Ethereum,ETH,11-04-2019,177.4874852,162.3206115,177.3427653,165.4970174,7859383417,17479876008
Ethereum,ETH,12-04-2019,166.1275221,161.0297401,165.3352123,164.7363234,6237185309,17401765647
Ethereum,ETH,13-04-2019,166.3624256,163.0118513,164.6228547,164.5133499,4959301561,17380468169
Ethereum,ETH,14-04-2019,168.5910395,162.7814757,164.476088,167.8385207,4846298303,17734050269
Ethereum,ETH,15-04-2019,168.8184585,159.5557329,167.8974741,161.5741783,5672311824,17074367783
Ethereum,ETH,16-04-2019,167.6663257,160.8887539,161.5265501,167.6234412,5180105341,17715913572
Ethereum,ETH,17-04-2019,168.9385809,165.5018931,167.5536902,166.9507616,5596102715,17647086048
Ethereum,ETH,18-04-2019,175.3653302,166.6721119,166.913203,173.8140324,6971581464,18374913022
Ethereum,ETH,19-04-2019,173.978902,170.6202154,173.7878815,173.7084412,6541053061,18366130180
Ethereum,ETH,20-04-2019,176.7058111,171.7888364,173.718816,173.7512654,6142567812,18373023202
Ethereum,ETH,21-04-2019,174.4207707,167.4285896,173.7154063,170.0465218,6005571688,17983602095
Ethereum,ETH,22-04-2019,173.0691163,168.7295561,170.017484,171.8746696,6094878077,18179292263
Ethereum,ETH,23-04-2019,176.8507816,170.8967519,172.0072128,171.4477988,7097827092,18136462572
Ethereum,ETH,24-04-2019,171.5732118,161.9766885,171.3495319,165.8260906,7351304156,17544029659
Ethereum,ETH,25-04-2019,166.5134147,153.8469983,165.9147412,154.4594,6820332362,16343573973
Ethereum,ETH,26-04-2019,158.0290066,152.0856745,154.5794323,156.3470873,7505283355,16545462357
Ethereum,ETH,27-04-2019,160.5894173,155.6218909,156.2708611,158.4349324,5863109118,16768575998
Ethereum,ETH,28-04-2019,159.5653811,157.1255135,158.4997667,157.295074,5379894433,16650076837
Ethereum,ETH,29-04-2019,158.333917,153.1865264,157.2910537,155.2019955,6053776253,16430642271
Ethereum,ETH,30-04-2019,162.432247,155.1727785,155.1727785,162.1660371,6275803460,17170110493
Ethereum,ETH,01-05-2019,164.0606879,159.6602243,162.1865601,160.8183443,5789172433,17029616915
Ethereum,ETH,02-05-2019,162.9370131,160.0607013,160.8535794,162.1227913,6044171062,17169962760
Ethereum,ETH,03-05-2019,170.0687391,161.0806328,162.0751684,167.9524086,7299410672,17789626262
Ethereum,ETH,04-05-2019,170.6459278,161.7914285,167.8872146,164.0265805,6658100049,17376070198
Ethereum,ETH,05-05-2019,165.3999764,159.7006512,164.0152547,163.450697,5938415562,17317292591
Ethereum,ETH,06-05-2019,175.7601035,159.9881835,163.3379862,172.653208,7540096853,18294624766
Ethereum,ETH,07-05-2019,180.394408,169.694712,172.4272745,169.7986574,8411140170,17994460619
Ethereum,ETH,08-05-2019,172.1835428,166.4092411,169.9042054,170.9481682,6416569598,18118602844
Ethereum,ETH,09-05-2019,172.880406,167.2478736,170.9518766,170.2893016,6546914198,18051087500
Ethereum,ETH,10-05-2019,175.8852685,168.9914179,170.3129788,173.142739,8036919053,18355936406
Ethereum,ETH,11-05-2019,203.4666388,173.1393179,173.1393179,194.3043415,12578331654,20602050120
Ethereum,ETH,12-05-2019,201.8814803,183.6539316,194.1630279,187.3253227,10326050090,19864635091
Ethereum,ETH,13-05-2019,205.0982622,185.3059093,187.4179241,196.8462769,10367149039,20876934045
Ethereum,ETH,14-05-2019,217.8746454,196.0548141,196.7382739,217.1485717,12751049755,23033114137
Ethereum,ETH,15-05-2019,247.4465891,216.822117,217.0101169,247.1530654,13460006534,26219111162
Ethereum,ETH,16-05-2019,275.3944331,245.7952862,246.9419497,264.0100231,18661465873,28010958253
Ethereum,ETH,17-05-2019,266.9796106,227.7674199,263.848364,243.7645934,16037551694,25866318005
Ethereum,ETH,18-05-2019,246.3627704,233.0998463,243.9113004,234.5952296,10933142646,24896520187
Ethereum,ETH,19-05-2019,263.7409873,233.7586744,234.449465,261.2922193,12049250894,27733299057
Ethereum,ETH,20-05-2019,261.5512647,241.8036446,261.2674802,251.8644167,10834541285,26736046292
Ethereum,ETH,21-05-2019,262.1075332,248.1963049,251.6478404,255.2158759,11545049593,27095257004
Ethereum,ETH,22-05-2019,258.8018634,242.7304883,254.9953208,244.6989116,9818257463,25982060192
Ethereum,ETH,23-05-2019,247.6166315,233.7930929,244.6651215,245.9656721,10671663487,26119891327
Ethereum,ETH,24-05-2019,255.2593306,243.2400979,245.9870895,249.484985,9929433206,26497014858
Ethereum,ETH,25-05-2019,257.3568415,249.0887978,249.6940502,251.7598723,8924985385,26742086786
Ethereum,ETH,26-05-2019,269.1665235,247.2453851,251.7247951,267.0696446,9664267731,28371943145
Ethereum,ETH,27-05-2019,278.5072511,265.444698,267.141884,272.8626436,12074664736,28991071396
Ethereum,ETH,28-05-2019,274.3208243,267.5143855,272.5904972,271.7687108,10362846898,28878512607
Ethereum,ETH,29-05-2019,273.7562746,263.091412,271.7790661,269.4557018,9819132174,28636457373
Ethereum,ETH,30-05-2019,287.2016388,247.3486025,269.5518872,255.8589485,13604268584,27194892741
Ethereum,ETH,31-05-2019,268.6599414,249.1118501,256.0152745,268.1135603,11255023515,28501098831
Ethereum,ETH,01-06-2019,273.5579729,263.5245932,268.4333562,265.3912607,9942869852,28215330784
Ethereum,ETH,02-06-2019,272.807224,265.0418845,265.5127187,270.225528,8744111713,28732949885
Ethereum,ETH,03-06-2019,270.3341151,251.2621912,270.088547,252.6079298,9375712917,26863086906
Ethereum,ETH,04-06-2019,252.5116421,236.1272132,252.5116421,241.3387863,10132549747,25667971281
Ethereum,ETH,05-06-2019,248.1381317,239.9834591,241.4970389,247.0510166,8548917062,26278874480
Ethereum,ETH,06-06-2019,249.9445004,238.5011208,246.9252455,249.4743387,8265146806,26540057659
Ethereum,ETH,07-06-2019,254.3522889,246.5979036,249.3352881,250.9303604,8379534528,26698353830
Ethereum,ETH,08-06-2019,252.3773898,243.2291067,251.2493198,245.7380914,7225996863,26149221979
Ethereum,ETH,09-06-2019,245.972822,229.257431,245.5404792,233.0866982,7566421456,24806123509
Ethereum,ETH,10-06-2019,247.6621631,229.3417652,232.8301452,247.5201251,8141159848,26345596475
Ethereum,ETH,11-06-2019,248.6625756,239.8253423,247.8621225,245.7818279,7382269700,26163906569
Ethereum,ETH,12-06-2019,261.017581,244.4913148,245.9254937,260.9033037,8645598618,27777154177
Ethereum,ETH,13-06-2019,262.1631305,255.5962768,260.9135153,256.1687923,8442077836,27276572627
Ethereum,ETH,14-06-2019,265.3713849,254.1474244,256.1796545,264.0874578,8676891267,28123338884
Ethereum,ETH,15-06-2019,271.5055761,262.121225,263.934134,269.0193223,8126853944,28652203067
Ethereum,ETH,16-06-2019,278.1431957,265.5353267,268.9011468,269.2232015,9676746453,28677606760
Ethereum,ETH,17-06-2019,275.4425589,268.3537831,269.0905883,274.3511151,6009795781,29227567867
Ethereum,ETH,18-06-2019,274.3202631,263.1444417,274.3202631,265.0518577,6205242504,28240458529
Ethereum,ETH,19-06-2019,270.3333868,264.7548038,265.0568411,269.4317979,5516510947,28710780975
Ethereum,ETH,20-06-2019,274.0735308,265.5004477,269.4078656,271.6950172,6408981097,28955655290
Ethereum,ETH,21-06-2019,295.3033023,271.7430896,271.7430896,294.9102796,9331694140,31433771859
Ethereum,ETH,22-06-2019,315.1897202,294.7282305,295.115068,309.3803053,10613731255,32980338717
Ethereum,ETH,23-06-2019,318.565662,305.7645938,309.4166833,307.8277841,8161062380,32819043043
Ethereum,ETH,24-06-2019,312.3293492,299.5595498,307.7221355,310.4246692,8205712062,33100160024
Ethereum,ETH,25-06-2019,318.12631,307.6431542,310.6786309,318.12631,9641764965,33925713000
Ethereum,ETH,26-06-2019,361.398673,315.9548537,317.9925958,336.7531884,16437084081,35916727561
Ethereum,ETH,27-06-2019,343.4334455,278.5732301,336.9599112,294.267645,14038092503,31389390615
Ethereum,ETH,28-06-2019,313.0315566,292.9398215,294.1430427,311.2261033,11514656820,33202586960
Ethereum,ETH,29-06-2019,322.043557,294.7538365,311.2844322,320.0589143,10929374565,34149263832
Ethereum,ETH,30-06-2019,322.7895714,290.6959989,319.5840527,290.6959989,10303111000,31020295932
Ethereum,ETH,01-07-2019,301.0261592,280.0228421,290.2684915,293.6411173,10292223948,31338571563
Ethereum,ETH,02-07-2019,295.6558639,272.6025689,293.5372704,291.5964408,10618413952,31124332021
Ethereum,ETH,03-07-2019,303.3420445,291.4016443,291.7646176,303.0999651,9926711979,32356299765
Ethereum,ETH,04-07-2019,303.961161,282.7657322,303.0250917,284.5232114,8403513106,30377082394
Ethereum,ETH,05-07-2019,293.9211541,282.6947065,284.3809273,287.9975234,8723493015,30751916427
Ethereum,ETH,06-07-2019,295.9914148,286.6658716,287.8938154,287.5471259,7674615025,30707785756
Ethereum,ETH,07-07-2019,310.1393201,286.1092002,287.6036119,305.7005597,8119724981,32650611906
Ethereum,ETH,08-07-2019,314.2678799,303.5004545,305.7347861,313.2514039,9078905628,33461369498
Ethereum,ETH,09-07-2019,318.2231159,305.2858139,313.3251736,308.8810167,10055159803,32998749928
Ethereum,ETH,10-07-2019,313.0694448,285.5657832,308.851274,290.0023183,11679985167,30985827113
Ethereum,ETH,11-07-2019,290.0210678,266.0946722,289.9459867,268.7040399,10216287022,28713849048
Ethereum,ETH,12-07-2019,278.8555819,268.000016,268.6922619,276.2767108,8148936015,29526802979
Ethereum,ETH,13-07-2019,276.6852363,263.0682674,276.2891162,269.4588106,6716829429,28801816023
Ethereum,ETH,14-07-2019,269.64123,227.2692171,269.281612,227.5780707,8578339386,24328422207
Ethereum,ETH,15-07-2019,235.0256527,210.3912732,227.9650576,229.7759958,9723674244,24566488597
Ethereum,ETH,16-07-2019,234.5138361,197.377895,229.7486591,199.1886753,9036620494,21298941499
Ethereum,ETH,17-07-2019,217.9756268,193.9904217,199.0667917,211.4849629,9387747640,22616651114
Ethereum,ETH,18-07-2019,229.2393944,208.0377376,211.4446081,226.5661591,9327816059,24232572603
Ethereum,ETH,19-07-2019,226.9404818,215.8382432,226.6576968,221.3334213,7606433131,23675884534
Ethereum,ETH,20-07-2019,234.1984607,221.1894906,221.4126626,229.1192217,7976245988,24511869214
Ethereum,ETH,21-07-2019,229.8616627,219.0277594,229.1676982,225.6307687,6685082868,24141704293
Ethereum,ETH,22-07-2019,226.8625766,213.4483778,225.6986527,217.5600202,6338843919,23281138563
Ethereum,ETH,23-07-2019,218.5180543,209.6381195,217.5684592,212.7285229,6976091534,22767023810
Ethereum,ETH,24-07-2019,217.5354326,203.8934034,212.5538175,217.0463683,7168982843,23232101232
Ethereum,ETH,25-07-2019,224.2541978,216.1351482,216.9691172,219.6179949,6731281160,23510336984
Ethereum,ETH,26-07-2019,220.236387,214.1256925,219.6281227,219.6296029,5729852178,23514586698
Ethereum,ETH,27-07-2019,223.5172622,204.9039364,219.6176302,207.4083173,6257703908,22208955063
Ethereum,ETH,28-07-2019,212.0418344,202.2528988,207.4137774,211.186552,5504887934,22616386468
Ethereum,ETH,29-07-2019,213.9320515,208.7643056,211.1236523,211.268058,5485190664,22627969069
Ethereum,ETH,30-07-2019,213.6140751,206.8676128,211.3391971,210.5226036,5489918859,22551013736
Ethereum,ETH,31-07-2019,218.6541458,210.4379148,210.4924189,218.6541458,6003828340,23425015630
Ethereum,ETH,01-08-2019,218.8126586,212.9144998,218.5545896,217.8084434,5965442642,23337361749
Ethereum,ETH,02-08-2019,222.1825713,215.9758233,217.8844636,217.8715617,6159440229,23347127327
Ethereum,ETH,03-08-2019,224.6232263,217.3317414,217.8955482,222.4903354,5697798687,23845116864
Ethereum,ETH,04-08-2019,224.2272987,218.4921781,222.5808139,222.6697267,5238542572,23867371249
Ethereum,ETH,05-08-2019,235.6352815,222.6038871,222.6508822,234.2150271,7765060287,25108076876
Ethereum,ETH,06-08-2019,239.1158986,223.5511826,234.2455899,226.02065,7647742672,24232708406
Ethereum,ETH,07-08-2019,229.6565766,222.7754482,225.9252856,226.3910078,7020342210,24275514217
Ethereum,ETH,08-08-2019,226.7747135,216.5162438,226.5184734,220.941859,6713525644,23694202562
Ethereum,ETH,09-08-2019,221.3643387,208.2459791,220.9086462,210.4889133,6964818795,22576055651
Ethereum,ETH,10-08-2019,213.7348378,203.7931113,210.5301624,206.7335343,6584748527,22176113561
Ethereum,ETH,11-08-2019,216.5986501,206.5108064,206.7322412,216.0928718,6440605605,23183002869
Ethereum,ETH,12-08-2019,216.1425691,210.9464912,216.0559101,211.288064,5674315559,22670420643
Ethereum,ETH,13-08-2019,211.3844127,205.4224968,211.3427009,208.7090407,5946313205,22396531009
Ethereum,ETH,14-08-2019,209.0664353,186.3319202,208.6039908,186.6077412,7444456154,20027397541
Ethereum,ETH,15-08-2019,189.4621542,178.1425683,186.683509,188.5020601,8197244441,20233249251
Ethereum,ETH,16-08-2019,188.9055992,180.3848375,188.6442515,185.4400734,7133915837,19907120204
Ethereum,ETH,17-08-2019,186.7031465,182.5938902,185.5316602,185.6876793,5512696513,19936235953
Ethereum,ETH,18-08-2019,197.522491,183.6922376,185.8411011,194.4935305,5969012024,20884307088
Ethereum,ETH,19-08-2019,203.5601515,193.1082491,194.55603,203.0919326,6145148692,21810324618
Ethereum,ETH,20-08-2019,203.0159875,195.6195416,202.8131428,196.5654081,6408417610,21112106339
Ethereum,ETH,21-08-2019,197.0274392,182.6891711,196.6216963,186.8916305,7775772700,20075644245
Ethereum,ETH,22-08-2019,194.4155161,183.3845191,186.9412376,191.3329125,7569043874,20555295233
Ethereum,ETH,23-08-2019,195.9064874,189.5623243,191.1068707,194.7062086,6658162377,20920364879
Ethereum,ETH,24-08-2019,194.7849939,187.6272608,194.6716376,191.2895627,6249737982,20555802874
Ethereum,ETH,25-08-2019,192.1633234,184.9647524,191.2347817,186.8423926,5826017143,20080495261
Ethereum,ETH,26-08-2019,193.4421901,186.7355553,186.7355553,188.929375,7207986636,20307338403
Ethereum,ETH,27-08-2019,188.9631826,185.4729259,188.950058,187.5166613,6042327402,20158029984
Ethereum,ETH,28-08-2019,187.930873,172.1856061,187.4955009,173.8899734,6696604087,18695530287
Ethereum,ETH,29-08-2019,173.9963969,167.170904,173.9586925,169.5167345,7129569083,18227677831
Ethereum,ETH,30-08-2019,170.7735083,167.0714178,169.4892815,168.8348752,5776520220,18156660601
Ethereum,ETH,31-08-2019,174.3239816,167.8025802,168.8878995,172.4697889,5830212249,18549906272
Ethereum,ETH,01-09-2019,173.696855,169.5312744,172.458408,171.62942,5554799576,18461846968
Ethereum,ETH,02-09-2019,180.1452119,170.4516929,171.6976013,178.3473536,6503447137,19186913439
Ethereum,ETH,03-09-2019,182.3479989,175.9701704,178.3577501,179.499322,6962728938,19313265198
Ethereum,ETH,04-09-2019,180.1366003,175.3253601,179.491989,175.9928843,5938120494,18938360723
Ethereum,ETH,05-09-2019,176.1639119,171.7468263,175.9662773,174.2171268,5589476516,18749645579
Ethereum,ETH,06-09-2019,177.718705,168.3413423,174.1722188,169.9561748,6797611878,18293376881
Ethereum,ETH,07-09-2019,180.851609,169.444119,169.9552749,178.2626164,6791531342,19189873689
Ethereum,ETH,08-09-2019,182.977075,178.1425061,178.2825873,181.3555241,6472677266,19525276831
Ethereum,ETH,09-09-2019,184.1494668,177.4193502,181.3624848,181.1494675,7232938985,19505534124
Ethereum,ETH,10-09-2019,184.0634332,178.1224175,181.2128414,179.7871718,6291476772,19361276593
Ethereum,ETH,11-09-2019,181.7574687,176.5009144,179.8395,178.7254926,7157139035,19249367782
Ethereum,ETH,12-09-2019,181.998565,177.8473164,178.8037684,181.0160916,5838605477,19498542852
Ethereum,ETH,13-09-2019,181.4982962,178.5820505,180.9755814,181.1097234,5955041237,19511050764
Ethereum,ETH,14-09-2019,188.4469354,180.3722014,181.3215742,188.1055085,6500686511,20267272633
Ethereum,ETH,15-09-2019,190.3993416,186.447321,188.0684334,189.7891299,6222874780,20451239362
Ethereum,ETH,16-09-2019,198.2049781,189.6893348,189.6893348,197.1131774,8242029488,21243167877
Ethereum,ETH,17-09-2019,213.7319495,196.7154891,197.1147549,208.6087486,10232590812,22484889435
Ethereum,ETH,18-09-2019,216.7114959,208.0506031,208.0506031,211.3930349,9194634557,22787891774
Ethereum,ETH,19-09-2019,222.8716899,204.685779,211.247234,221.2808589,10620070913,23856751722
Ethereum,ETH,20-09-2019,221.5985511,215.1596409,221.0696304,218.0500552,8027974273,23511410671
Ethereum,ETH,21-09-2019,220.9583013,215.0001737,217.8973795,215.5162092,7743309778,23241121351
Ethereum,ETH,22-09-2019,216.0862419,207.6449275,215.4865602,211.5453864,7812854576,22815755536
Ethereum,ETH,23-09-2019,211.8405112,201.887235,211.7132038,201.9213127,7494673136,21780534855
Ethereum,ETH,24-09-2019,203.5005445,162.7277879,201.8420856,168.1107362,11757739233,18135747380
Ethereum,ETH,25-09-2019,174.7197744,164.9134786,168.1335706,170.8926951,9766632018,18438188568
Ethereum,ETH,26-09-2019,171.6926442,157.1303307,170.7569193,166.7271245,7848286154,17991000062
Ethereum,ETH,27-09-2019,175.6107838,163.2094988,166.6516999,174.7109929,7909313625,18854855889
Ethereum,ETH,28-09-2019,175.7787305,170.7739535,174.6808326,174.5728917,6895423445,18842313324
Ethereum,ETH,29-09-2019,175.2102185,166.997689,174.6127454,170.5034854,6497088199,18405401315
Ethereum,ETH,30-09-2019,179.8722015,167.0366058,170.4613528,179.8722015,7552915148,19419149343
Ethereum,ETH,01-10-2019,185.0455351,175.8126526,180.2091171,177.3404197,7676276225,19148222892
Ethereum,ETH,02-10-2019,180.8261218,175.3342747,177.2240533,180.7105063,6335595250,19514521236
Ethereum,ETH,03-10-2019,180.799203,172.5998764,180.7037091,175.1993415,6381403725,18921747814
Ethereum,ETH,04-10-2019,178.5520788,173.5640852,175.2384292,176.9850069,6248928449,19116991692
Ethereum,ETH,05-10-2019,177.7132439,173.0695576,176.9463237,176.3515228,5837211771,19050956367
Ethereum,ETH,06-10-2019,177.3645454,171.2997804,176.3643842,173.0591448,5852890674,18697637484
Ethereum,ETH,07-10-2019,182.3563478,171.5278115,172.9403415,181.1863333,7844316834,19578142143
Ethereum,ETH,08-10-2019,184.3599657,179.1333882,181.113357,182.0215638,7466282780,19670825764
Ethereum,ETH,09-10-2019,194.3004964,180.6684417,182.0362977,193.2932579,9088122101,20891536595
Ethereum,ETH,10-10-2019,193.896929,188.3064694,193.1910758,191.6596724,8375913276,20717535747
Ethereum,ETH,11-10-2019,195.3187993,181.66184,191.8010745,182.5696919,9128522970,19737401838
Ethereum,ETH,12-10-2019,186.3048885,179.9848378,182.5340337,180.82664,7494328840,19551368532
Ethereum,ETH,13-10-2019,185.07592,180.3171594,180.8613144,182.075153,6733182273,19688808994
Ethereum,ETH,14-10-2019,187.303618,181.6622718,182.0284711,186.9609064,7276520699,20219637357
Ethereum,ETH,15-10-2019,187.7598667,179.4627869,186.9770541,181.4060597,7731456579,19621350993
Ethereum,ETH,16-10-2019,181.6686093,174.0641575,181.3437351,176.0135114,7691244590,19040429002
Ethereum,ETH,17-10-2019,178.8995515,174.5658267,175.9068942,178.0283483,6737237423,19260755682
Ethereum,ETH,18-10-2019,178.179793,171.0050535,177.9885498,173.6213408,7566257807,18786275035
Ethereum,ETH,19-10-2019,175.6082254,172.2154598,173.649452,172.9130258,6551453871,18711940303
Ethereum,ETH,20-10-2019,176.7186816,171.2107174,172.9747545,175.5343737,6801091120,18997957789
Ethereum,ETH,21-10-2019,177.7417272,173.287744,175.5247537,174.9209876,6815820627,18933882640
Ethereum,ETH,22-10-2019,175.6500248,172.2662305,174.9050637,172.3008541,6990951966,18652588580
Ethereum,ETH,23-10-2019,172.420584,157.4634177,172.2628031,162.4027878,9624925919,17583244177
Ethereum,ETH,24-10-2019,164.1475676,160.8879554,162.5141086,162.1685406,7300917537,17560021218
